Index,Lot,Time,pH,Temp,Current,Voltage
744,11,오후 5:34:05.5,1.86,24.18,4.19,3.96
745,11,오후 5:34:10.5,2.35,27.71,4.37,3.73
746,11,오후 5:34:15.5,1.83,23.91,4.06,3.89
747,11,오후 5:34:20.5,2.77,25.15,3.89,4.34
748,11,오후 5:34:25.5,1.77,26.13,3.55,3.29
749,11,오후 5:34:30.5,2.84,22.92,4.03,3.05
750,11,오후 5:34:35.5,1.98,22.29,3.72,4.0
751,11,오후 5:34:40.5,2.7,25.88,3.5,4.44
752,11,오후 5:34:45.5,2.02,22.94,4.25,3.39
753,11,오후 5:34:50.5,1.92,21.76,3.06,4.89
754,11,오후 5:34:55.5,2.91,21.69,3.68,4.62
755,11,오후 5:35:00.5,2.31,26.51,4.39,4.98
756,11,오후 5:35:05.5,2.96,23.62,3.05,4.66
757,11,오후 5:35:10.6,1.75,25.57,3.24,4.45
758,11,오후 5:35:15.6,2.65,27.09,3.34,3.41
759,11,오후 5:35:20.6,2.08,26.5,3.68,3.79
760,12,오후 5:35:46.7,1.67,27.32,4.11,4.72
761,12,오후 5:35:51.7,1.86,24.99,3.77,4.53
762,12,오후 5:35:56.7,2.92,21.11,3.5,3.08
763,12,오후 5:36:01.8,2.65,26.62,3.58,3.76
764,12,오후 5:36:06.8,2.83,27.73,3.26,4.39
765,12,오후 5:36:11.8,2.35,24.21,1.98,3.77
766,12,오후 5:36:16.8,2.17,26.54,3.64,3.79
767,12,오후 5:36:21.8,2.33,26.32,3.97,4.8
768,12,오후 5:36:26.8,1.71,21.55,4.37,3.42
769,12,오후 5:36:31.8,1.79,26.56,4.14,4.02
770,12,오후 5:36:36.8,2.13,22.82,4.25,4.6
771,12,오후 5:36:41.8,2.56,27.59,3.25,3.26
772,12,오후 5:36:46.8,2.7,27.12,4.09,4.28
773,12,오후 5:36:51.8,2.64,25.1,3.41,3.77
774,12,오후 5:36:56.8,1.81,26.91,3.06,3.76
775,12,오후 5:37:01.8,2.66,24.77,4.43,3.83
776,12,오후 5:37:06.8,2.27,24.39,3.95,4.43
777,12,오후 5:37:11.8,1.87,21.64,3.35,3.22
778,12,오후 5:37:16.8,1.61,23.03,4.17,4.59
779,12,오후 5:37:21.8,2.68,27.85,3.21,3.76
780,12,오후 5:37:26.8,2.87,25.23,3.4,3.93
781,12,오후 5:37:31.8,1.84,27.19,3.89,4.37
782,12,오후 5:37:36.8,2.37,27.65,3.53,4.54
783,12,오후 5:37:41.8,1.57,23.48,3.58,3.42
784,12,오후 5:37:46.8,2.98,25.82,3.15,3.31
785,12,오후 5:37:51.8,2.67,27.95,4.07,3.64
786,12,오후 5:37:56.8,1.89,25.82,3.27,3.5
787,12,오후 5:38:01.9,2.98,23.83,4.46,4.59
788,12,오후 5:38:06.9,1.86,27.1,4.46,4.92
789,12,오후 5:38:11.9,2.44,27.74,3.64,3.28
790,12,오후 5:38:16.9,2.29,24.18,3.66,4.7
791,12,오후 5:38:21.9,2.2,27.45,4.22,4.41
792,12,오후 5:38:26.9,1.93,24.34,4.21,4.55
793,12,오후 5:38:31.9,1.87,24.18,3.33,3.88
794,12,오후 5:38:36.9,2.32,25.35,3.75,4.65
795,12,오후 5:38:41.9,2.03,21.74,3.54,3.86
796,12,오후 5:38:46.9,2.14,22.36,3.5,3.16
797,12,오후 5:38:51.9,2.06,25.28,3.52,3.08
798,12,오후 5:38:56.9,1.65,21.09,3.45,4.62
799,12,오후 5:39:01.9,2.33,21.33,3.4,3.04
800,12,오후 5:39:06.9,2.66,25.45,3.79,3.45
801,12,오후 5:39:11.9,1.6,27.96,4.32,4.44
802,12,오후 5:39:16.9,2.58,24.72,3.28,3.1
803,12,오후 5:39:21.9,2.69,24.61,3.87,3.57
804,12,오후 5:39:26.9,1.55,24.47,3.03,3.28
805,12,오후 5:39:31.9,2.35,24.21,1.98,3.77
806,12,오후 5:39:36.9,1.7,22.09,3.52,4.57
807,12,오후 5:39:42.0,2.35,24.21,1.98,3.77
808,12,오후 5:39:47.0,2.97,27.23,3.53,3.28
809,12,오후 5:39:52.0,2.31,26.42,4.17,4.35
810,12,오후 5:39:57.0,2.58,27.45,3.93,3.15
811,12,오후 5:40:02.0,2.62,25.63,3.92,4.48
812,12,오후 5:40:07.0,2.87,27.11,3.89,4.72
813,12,오후 5:40:12.0,1.79,22.6,4.06,3.66
814,12,오후 5:40:17.0,2.35,24.21,1.98,3.77
815,12,오후 5:40:22.0,2.21,25.35,4.05,3.25
816,12,오후 5:40:27.0,2.57,22.58,3.73,4.0
817,12,오후 5:40:32.0,2.64,21.82,4.36,3.86
818,12,오후 5:40:37.0,2.43,22.66,3.96,3.43
819,12,오후 5:40:42.0,2.86,23.1,4.19,4.86
820,12,오후 5:40:47.0,1.91,23.59,3.97,4.0
821,12,오후 5:40:52.0,1.86,22.51,4.14,4.78
822,12,오후 5:40:57.0,2.95,27.09,3.86,4.58
823,12,오후 5:41:02.0,2.61,25.21,4.4,3.71
824,12,오후 5:41:07.0,2.75,22.37,3.55,3.77
825,12,오후 5:41:12.0,2.52,21.37,3.57,3.97
826,12,오후 5:41:17.0,1.68,26.73,3.01,4.49
827,12,오후 5:41:22.1,2.21,22.8,3.11,3.91
828,12,오후 5:41:27.1,2.56,27.86,4.35,3.37
829,13,오후 5:41:52.7,2.19,24.83,3.97,4.16
830,13,오후 5:41:57.7,2.22,25.13,4.28,4.64
831,13,오후 5:42:02.7,3.13,21.22,2.08,3.5
832,13,오후 5:42:07.7,2.22,24.53,4.19,3.65
833,13,오후 5:42:12.7,1.93,23.45,4.06,3.7
834,13,오후 5:42:17.7,1.69,24.4,3.59,3.43
835,13,오후 5:42:22.7,2.9,22.24,3.53,4.69
836,13,오후 5:42:27.7,2.18,25.91,3.96,4.09
837,13,오후 5:42:32.8,2.93,25.69,3.8,3.03
838,13,오후 5:42:37.8,2.35,21.22,3.82,4.46
839,13,오후 5:42:42.8,1.69,22.43,3.33,3.83
840,13,오후 5:42:47.8,2.67,25.56,3.36,3.61
841,13,오후 5:42:52.8,1.88,23.88,4.17,3.8
842,13,오후 5:42:57.8,2.38,24.5,3.3,3.22
843,13,오후 5:43:02.8,2.35,25.96,4.34,3.4
844,13,오후 5:43:07.8,2.14,21.97,3.44,4.54
845,13,오후 5:43:12.8,4.0,26.65,4.0,4.96
846,13,오후 5:43:17.8,2.62,25.75,3.95,3.45
847,13,오후 5:43:22.8,2.34,25.92,3.25,4.58
848,13,오후 5:43:27.8,1.87,24.54,3.61,4.57
849,13,오후 5:43:32.8,1.75,24.65,3.1,4.0
850,13,오후 5:43:37.8,2.5,27.09,4.07,3.94
851,13,오후 5:43:42.8,2.26,25.93,3.71,3.84
852,13,오후 5:43:47.8,2.75,21.65,3.03,4.68
853,13,오후 5:43:52.8,2.41,23.39,3.37,4.51
854,13,오후 5:43:57.8,2.82,26.68,3.93,3.68
855,13,오후 5:44:02.8,1.84,23.52,3.31,3.12
856,13,오후 5:44:07.8,1.95,27.33,3.06,4.58
857,13,오후 5:44:12.8,1.84,23.71,3.79,4.94
858,13,오후 5:44:17.9,2.48,25.44,3.22,4.75
859,13,오후 5:44:22.9,2.8,23.25,4.3,4.63
860,13,오후 5:44:27.9,2.07,27.79,3.48,4.11
861,13,오후 5:44:32.9,2.25,27.11,3.57,4.99
862,13,오후 5:44:37.9,2.54,25.29,3.03,4.44
863,13,오후 5:44:42.9,2.29,24.72,3.77,4.85
864,13,오후 5:44:47.9,2.88,22.5,4.19,4.59
865,13,오후 5:44:52.9,2.7,27.63,4.34,4.23
866,13,오후 5:44:57.9,1.75,27.53,3.78,3.29
867,13,오후 5:45:02.9,2.13,22.88,3.55,4.13
868,13,오후 5:45:07.9,1.52,22.26,3.37,4.65
869,13,오후 5:45:12.9,3.28,21.95,4.19,4.55
870,13,오후 5:45:17.9,1.96,24.22,3.93,4.14
871,13,오후 5:45:22.9,2.5,24.37,4.03,3.8
872,13,오후 5:45:27.9,2.57,23.32,4.15,4.55
873,13,오후 5:45:32.9,2.29,24.66,4.16,4.95
874,13,오후 5:45:37.9,1.89,26.29,4.22,3.49
875,13,오후 5:45:42.9,2.77,25.54,3.8,4.11
876,13,오후 5:45:47.9,2.6,25.69,3.44,4.35
877,13,오후 5:45:52.9,2.06,23.56,4.42,4.88
878,13,오후 5:45:57.9,2.52,26.6,3.67,4.22
879,13,오후 5:46:02.9,2.3,23.95,4.48,3.78
880,13,오후 5:46:08.0,1.57,27.24,4.37,4.42
881,13,오후 5:46:13.0,1.93,25.63,4.29,3.96
882,13,오후 5:46:18.0,1.59,23.01,4.3,4.56
883,13,오후 5:46:23.0,2.19,25.65,3.84,4.52
884,13,오후 5:46:28.0,1.72,26.78,3.72,4.55
885,13,오후 5:46:33.0,2.1,26.37,3.8,4.19
886,13,오후 5:46:38.0,2.83,25.14,3.54,3.13
887,13,오후 5:46:43.0,2.66,24.2,4.42,4.0
888,13,오후 5:46:48.0,1.86,26.5,3.53,3.88
889,13,오후 5:46:53.0,2.32,22.77,4.09,4.79
890,13,오후 5:46:58.0,2.25,24.72,3.94,3.83
891,13,오후 5:47:03.0,2.99,24.41,3.23,3.72
892,13,오후 5:47:08.0,1.99,22.48,3.01,4.44
893,13,오후 5:47:13.0,1.77,25.25,3.95,4.42
894,13,오후 5:47:18.0,1.64,25.92,4.13,3.71
895,13,오후 5:47:23.0,1.59,24.7,4.35,3.82
896,13,오후 5:47:28.0,2.62,23.05,3.49,4.2
897,13,오후 5:47:33.0,2.9,22.56,3.11,3.54
898,14,오후 5:47:59.2,2.39,22.82,3.27,4.21
899,14,오후 5:48:04.2,2.52,26.23,3.99,4.62
900,14,오후 5:48:09.2,1.64,23.51,3.65,4.67
901,14,오후 5:48:14.2,2.03,21.7,4.25,3.5
902,14,오후 5:48:19.2,2.18,22.05,3.16,4.99
903,14,오후 5:48:24.2,1.94,22.0,3.04,4.48
904,14,오후 5:48:29.2,2.58,24.65,3.58,3.69
905,14,오후 5:48:34.3,2.09,23.25,4.23,4.22
906,14,오후 5:48:39.3,4.9,24.19,4.17,4.84
907,14,오후 5:48:44.3,2.43,23.59,4.34,3.63
908,14,오후 5:48:49.3,1.94,24.35,3.33,4.48
909,14,오후 5:48:54.3,2.64,26.01,3.8,4.94
910,14,오후 5:48:59.3,2.24,22.96,2.45,4.82
911,14,오후 5:49:04.3,2.19,24.45,3.95,3.98
912,14,오후 5:49:09.3,2.06,24.74,3.27,3.81
913,14,오후 5:49:14.3,2.11,25.27,4.31,4.93
914,14,오후 5:49:19.3,2.99,24.55,4.15,3.07
915,14,오후 5:49:24.3,1.92,25.95,3.41,4.08
916,14,오후 5:49:29.3,2.57,25.98,4.37,3.61
917,14,오후 5:49:34.3,1.9,24.64,3.81,4.71
918,14,오후 5:49:39.3,1.99,24.13,3.22,4.84
919,14,오후 5:49:44.3,1.58,21.31,4.0,4.97
920,14,오후 5:49:49.3,2.17,25.24,3.09,3.33
921,14,오후 5:49:54.3,2.86,23.58,3.16,4.02
922,14,오후 5:49:59.3,1.96,23.67,3.56,4.76
923,14,오후 5:50:04.3,2.96,27.42,4.48,3.93
924,14,오후 5:50:09.4,2.62,26.83,3.19,4.54
925,14,오후 5:50:14.4,1.9,22.41,4.17,4.83
926,14,오후 5:50:19.4,2.39,24.77,3.8,3.96
927,14,오후 5:50:24.4,1.75,23.51,3.85,4.37
928,14,오후 5:50:29.4,2.28,27.22,3.36,4.26
929,14,오후 5:50:34.4,1.56,24.89,4.43,4.51
930,14,오후 5:50:39.4,2.69,27.08,4.31,3.7
931,14,오후 5:50:44.4,1.62,23.65,4.11,3.68
932,14,오후 5:50:49.4,2.8,27.61,3.71,4.74
933,14,오후 5:50:54.4,1.86,26.46,3.97,4.03
934,14,오후 5:50:59.4,1.98,27.02,3.24,4.53
935,14,오후 5:51:04.4,2.09,22.19,3.89,3.89
936,14,오후 5:51:09.4,1.84,27.79,3.62,4.43
937,14,오후 5:51:14.4,2.57,27.89,4.48,4.71
938,14,오후 5:51:19.4,2.09,25.31,3.03,3.53
939,14,오후 5:51:24.4,2.99,22.79,4.3,4.92
940,14,오후 5:51:29.4,2.69,24.71,4.35,4.31
941,14,오후 5:51:34.4,2.42,24.77,3.81,4.73
942,14,오후 5:51:39.4,2.81,24.42,3.13,3.11
943,14,오후 5:51:44.4,1.54,24.76,4.04,3.98
944,14,오후 5:51:49.5,1.73,22.76,3.02,4.41
945,14,오후 5:51:54.5,2.1,21.22,3.7,4.1
946,14,오후 5:51:59.5,1.8,22.93,3.71,3.23
947,14,오후 5:52:04.5,2.59,21.36,3.9,3.63
948,14,오후 5:52:09.5,2.24,24.67,3.5,3.7
949,14,오후 5:52:14.5,1.88,23.99,3.34,4.98
950,14,오후 5:52:19.5,2.14,19.58,4.29,1.36
951,14,오후 5:52:24.5,1.76,21.81,3.8,3.77
952,14,오후 5:52:29.5,1.62,25.04,4.44,4.79
953,14,오후 5:52:34.5,2.86,24.46,3.16,3.21
954,14,오후 5:52:39.5,2.72,26.15,3.39,3.03
955,14,오후 5:52:44.5,2.37,26.07,3.94,4.85
956,14,오후 5:52:49.5,1.65,23.68,3.09,3.81
957,14,오후 5:52:54.5,2.83,23.35,3.79,4.02
958,14,오후 5:52:59.5,2.54,26.85,3.17,4.98
959,14,오후 5:53:04.5,1.94,21.54,3.79,3.07
960,14,오후 5:53:09.5,2.62,23.47,3.69,4.15
961,14,오후 5:53:14.5,2.53,25.64,3.49,4.99
962,14,오후 5:53:19.5,2.12,23.06,3.36,3.7
963,14,오후 5:53:24.5,2.25,23.07,3.75,3.47
964,14,오후 5:53:29.5,2.71,25.55,4.34,3.95
965,14,오후 5:53:34.5,2.9,25.49,3.52,3.06
966,14,오후 5:53:39.5,1.99,24.85,4.0,3.78
967,15,오후 5:54:06.9,2.02,24.43,3.88,3.79
968,15,오후 5:54:11.9,2.61,21.55,3.84,4.72
969,15,오후 5:54:16.9,2.04,26.27,4.35,3.36
970,15,오후 5:54:21.9,1.63,22.94,3.18,3.84
971,15,오후 5:54:26.9,2.95,22.21,3.9,4.17
972,15,오후 5:54:31.9,1.95,27.5,3.27,4.46
973,15,오후 5:54:36.9,2.8,25.78,3.24,3.12
974,15,오후 5:54:41.9,2.8,23.49,3.2,3.13
975,15,오후 5:54:47.0,1.76,24.0,3.63,3.56
976,15,오후 5:54:52.0,2.91,23.72,3.92,4.38
977,15,오후 5:54:57.0,1.61,21.24,4.39,3.3
978,15,오후 5:55:02.0,2.75,24.71,3.28,4.81
979,15,오후 5:55:07.0,1.56,24.09,3.35,3.31
980,15,오후 5:55:12.0,2.46,23.06,4.45,3.28
981,15,오후 5:55:17.0,2.43,25.79,4.46,4.89
982,15,오후 5:55:22.0,2.68,27.86,3.11,4.7
983,15,오후 5:55:27.0,1.85,27.43,3.6,3.1
984,15,오후 5:55:32.0,2.38,23.11,3.55,3.82
985,15,오후 5:55:37.0,2.88,24.59,4.08,4.12
986,15,오후 5:55:42.0,1.66,23.02,3.44,4.29
987,15,오후 5:55:47.0,2.16,24.56,3.08,3.33
988,15,오후 5:55:52.0,1.61,25.54,3.65,3.59
989,15,오후 5:55:57.0,1.6,27.9,3.95,3.43
990,15,오후 5:56:02.0,2.3,23.46,4.21,4.3
991,15,오후 5:56:07.0,1.64,27.01,3.85,3.15
992,15,오후 5:56:12.0,1.9,25.38,3.84,3.34
993,15,오후 5:56:17.0,1.64,21.86,4.47,3.23
994,15,오후 5:56:22.0,2.36,22.84,3.31,3.48
995,15,오후 5:56:27.0,2.47,23.65,3.26,4.79
996,15,오후 5:56:32.1,2.18,22.01,4.36,3.26
997,15,오후 5:56:37.1,1.7,24.37,3.07,3.94
998,15,오후 5:56:42.1,2.54,21.72,4.21,4.01
999,15,오후 5:56:47.1,2.71,23.72,4.02,3.21
1000,15,오후 5:56:52.1,2.45,21.38,3.93,3.01
1001,15,오후 5:56:57.1,1.94,26.03,3.75,4.57
1002,15,오후 5:57:02.1,2.26,27.34,3.5,3.47
1003,15,오후 5:57:07.1,1.62,22.83,3.86,3.28
1004,15,오후 5:57:12.1,2.74,21.86,3.83,3.59
1005,15,오후 5:57:17.1,1.65,21.93,4.48,3.21
1006,15,오후 5:57:22.1,1.72,24.88,3.41,3.03
1007,15,오후 5:57:27.1,2.74,23.58,3.29,3.63
1008,15,오후 5:57:32.1,2.48,27.31,3.77,4.99
1009,15,오후 5:57:37.1,1.93,21.84,4.32,3.68
1010,15,오후 5:57:42.1,1.62,21.13,3.21,3.85
1011,15,오후 5:57:47.1,1.92,23.32,4.39,4.24
1012,15,오후 5:57:52.1,2.55,27.04,3.42,4.61
1013,15,오후 5:57:57.1,2.48,26.98,3.43,4.31
1014,15,오후 5:58:02.1,2.86,24.38,3.34,4.61
1015,15,오후 5:58:07.2,2.81,25.65,3.28,3.96
1016,15,오후 5:58:12.2,2.67,24.58,3.11,3.16
1017,15,오후 5:58:17.2,2.93,27.65,3.52,4.32
1018,15,오후 5:58:22.2,1.64,22.52,3.67,3.25
1019,15,오후 5:58:27.2,4.57,22.26,3.95,4.56
1020,15,오후 5:58:32.2,2.67,22.49,4.35,4.35
1021,15,오후 5:58:37.2,2.16,24.48,4.0,3.67
1022,15,오후 5:58:42.2,2.53,22.63,4.04,4.99
1023,15,오후 5:58:47.2,2.15,23.8,3.26,3.12
1024,15,오후 5:58:52.2,5.12,27.1,2.22,4.23
1025,15,오후 5:58:57.2,2.16,26.3,3.14,4.86
1026,15,오후 5:59:02.2,2.09,26.28,3.3,4.45
1027,15,오후 5:59:07.2,1.97,26.2,3.05,3.68
1028,15,오후 5:59:12.2,2.53,25.53,3.14,4.09
1029,15,오후 5:59:17.2,2.42,22.57,4.42,3.54
1030,15,오후 5:59:22.2,2.79,26.19,3.72,4.11
1031,15,오후 5:59:27.2,2.75,25.11,4.05,4.97
1032,15,오후 5:59:32.2,2.14,26.83,3.65,4.14
1033,15,오후 5:59:37.2,2.57,23.16,3.41,4.79
1034,15,오후 5:59:42.2,2.05,25.4,4.11,3.21
1035,15,오후 5:59:47.2,2.41,21.58,3.2,4.85
1036,16,오후 6:00:12.5,2.75,23.29,3.23,3.58
1037,16,오후 6:00:17.5,1.7,24.36,3.83,3.44
1038,16,오후 6:00:22.5,2.37,26.04,3.51,3.74
1039,16,오후 6:00:27.5,1.55,22.14,3.77,4.41
1040,16,오후 6:00:32.5,2.14,25.56,3.81,4.06
1041,16,오후 6:00:37.5,2.98,22.68,3.55,3.26
1042,16,오후 6:00:42.5,2.53,23.68,3.9,4.75
1043,16,오후 6:00:47.5,2.37,24.79,3.52,3.61
1044,16,오후 6:00:52.5,2.04,25.24,3.35,3.04
1045,16,오후 6:00:57.5,1.98,23.98,3.24,3.35
1046,16,오후 6:01:02.5,1.91,21.57,3.59,4.72
1047,16,오후 6:01:07.5,2.53,21.62,3.52,4.25
1048,16,오후 6:01:12.5,2.58,25.63,3.74,3.93
1049,16,오후 6:01:17.5,1.8,23.3,3.13,4.76
1050,16,오후 6:01:22.5,2.41,25.07,4.45,3.8
1051,16,오후 6:01:27.5,2.56,22.12,3.42,3.63
1052,16,오후 6:01:32.5,2.91,23.65,4.07,3.4
1053,16,오후 6:01:37.5,1.52,26.66,3.97,3.44
1054,16,오후 6:01:42.5,1.77,23.76,3.65,3.32
1055,16,오후 6:01:47.5,2.46,22.79,4.12,4.85
1056,16,오후 6:01:52.6,1.7,27.81,3.86,3.02
1057,16,오후 6:01:57.6,2.15,21.73,3.11,3.87
1058,16,오후 6:02:02.6,2.85,24.18,3.41,4.02
1059,16,오후 6:02:07.6,2.8,23.52,4.14,4.01
1060,16,오후 6:02:12.6,2.59,25.6,3.47,4.04
1061,16,오후 6:02:17.6,1.69,25.1,4.1,3.79
1062,16,오후 6:02:22.6,2.3,24.16,4.06,3.94
1063,16,오후 6:02:27.6,2.22,27.95,3.79,4.86
1064,16,오후 6:02:32.6,2.98,24.27,3.39,4.9
1065,16,오후 6:02:37.6,2.21,25.51,3.54,3.69
1066,16,오후 6:02:42.6,2.07,21.52,3.81,4.86
1067,16,오후 6:02:47.6,2.46,26.26,3.61,4.66
1068,16,오후 6:02:52.6,2.24,26.69,4.35,3.27
1069,16,오후 6:02:57.6,1.86,24.27,4.46,4.72
1070,16,오후 6:03:02.6,1.51,26.78,3.12,4.64
1071,16,오후 6:03:07.6,2.4,25.26,3.24,4.23
1072,16,오후 6:03:12.6,2.69,27.25,3.5,4.31
1073,16,오후 6:03:17.6,2.51,21.41,3.21,3.2
1074,16,오후 6:03:22.6,1.52,27.82,3.27,4.34
1075,16,오후 6:03:27.6,1.89,23.23,3.25,4.65
1076,16,오후 6:03:32.7,2.82,23.37,3.62,3.02
1077,16,오후 6:03:37.7,1.8,25.62,3.59,3.59
1078,16,오후 6:03:42.7,2.84,26.73,4.15,4.3
1079,16,오후 6:03:47.7,2.0,23.65,3.11,3.69
1080,16,오후 6:03:52.7,2.64,23.62,4.23,4.0
1081,16,오후 6:03:57.7,2.15,23.99,4.13,3.32
1082,16,오후 6:04:02.7,2.34,24.06,3.37,4.99
1083,16,오후 6:04:07.7,1.9,22.95,3.16,4.81
1084,16,오후 6:04:12.7,2.21,23.37,4.1,3.76
1085,16,오후 6:04:17.7,2.92,27.74,4.36,3.28
1086,16,오후 6:04:22.7,2.07,25.01,3.31,3.64
1087,16,오후 6:04:27.7,1.79,22.94,3.18,4.96
1088,16,오후 6:04:32.7,2.61,24.33,3.14,2.27
1089,16,오후 6:04:37.7,2.54,24.45,3.37,4.26
1090,16,오후 6:04:42.7,2.11,24.39,3.21,4.4
1091,16,오후 6:04:47.7,2.71,25.32,3.5,3.01
1092,16,오후 6:04:52.7,1.9,23.93,4.02,4.98
1093,16,오후 6:04:57.7,2.96,27.53,4.06,4.37
1094,16,오후 6:05:02.7,2.3,24.61,3.57,3.01
1095,16,오후 6:05:07.7,1.63,26.06,4.17,4.1
1096,16,오후 6:05:12.8,2.87,24.44,3.18,4.38
1097,16,오후 6:05:17.8,2.65,21.25,3.62,4.42
1098,16,오후 6:05:22.8,1.88,26.38,3.03,3.67
1099,16,오후 6:05:27.8,1.62,21.61,3.03,3.43
1100,16,오후 6:05:32.8,2.54,21.73,3.51,3.74
1101,16,오후 6:05:37.8,1.86,21.26,4.12,3.57
1102,16,오후 6:05:42.8,2.71,21.54,4.11,3.6
1103,16,오후 6:05:47.8,1.59,23.75,3.82,3.82
1104,16,오후 6:05:52.8,3.19,25.89,3.33,3.61
1105,17,오후 6:06:20.2,1.53,23.63,3.89,3.65
1106,17,오후 6:06:25.2,2.53,27.08,3.95,3.43
1107,17,오후 6:06:30.2,4.0,22.06,1.97,3.95
1108,17,오후 6:06:35.2,2.44,26.93,3.78,4.09
1109,17,오후 6:06:40.2,2.58,22.61,4.32,3.01
1110,17,오후 6:06:45.2,2.57,25.27,4.11,3.85
1111,17,오후 6:06:50.2,2.37,25.02,4.03,3.31
1112,17,오후 6:06:55.2,2.72,22.93,3.45,4.31
1113,17,오후 6:07:00.2,2.88,22.01,3.89,3.21
1114,17,오후 6:07:05.2,2.92,23.29,3.42,4.87
1115,17,오후 6:07:10.2,2.92,26.11,3.66,3.63
1116,17,오후 6:07:15.2,1.61,26.04,3.68,3.31
1117,17,오후 6:07:20.3,2.8,26.1,3.02,3.45
1118,17,오후 6:07:25.3,4.0,22.06,1.97,3.95
1119,17,오후 6:07:30.3,1.8,27.54,4.25,4.92
1120,17,오후 6:07:35.3,2.6,22.17,4.11,3.55
1121,17,오후 6:07:40.3,1.96,21.01,4.01,4.23
1122,17,오후 6:07:45.3,1.83,27.63,4.26,4.3
1123,17,오후 6:07:50.3,1.58,27.2,3.4,4.1
1124,17,오후 6:07:55.3,2.42,24.62,4.26,3.83
1125,17,오후 6:08:00.3,2.06,27.96,3.22,3.37
1126,17,오후 6:08:05.3,2.43,23.03,4.1,4.0
1127,17,오후 6:08:10.3,1.72,21.94,4.29,4.36
1128,17,오후 6:08:15.3,1.84,25.39,3.67,3.31
1129,17,오후 6:08:20.3,1.94,25.44,3.97,4.76
1130,17,오후 6:08:25.3,2.88,24.05,3.7,4.67
1131,17,오후 6:08:30.3,2.58,21.32,3.52,3.85
1132,17,오후 6:08:35.3,2.55,22.5,3.58,4.94
1133,17,오후 6:08:40.3,1.65,25.18,3.95,4.88
1134,17,오후 6:08:45.3,2.57,23.0,3.71,4.47
1135,17,오후 6:08:50.3,2.6,27.87,3.21,4.72
1136,17,오후 6:08:55.3,2.35,24.99,3.36,3.38
1137,17,오후 6:09:00.3,2.63,22.07,3.23,4.55
1138,17,오후 6:09:05.3,2.81,27.58,4.07,4.6
1139,17,오후 6:09:10.3,2.46,22.09,3.19,4.71
1140,17,오후 6:09:15.4,2.2,27.85,3.05,3.49
1141,17,오후 6:09:20.4,4.0,22.06,1.97,3.95
1142,17,오후 6:09:25.4,1.88,25.58,4.08,4.98
1143,17,오후 6:09:30.4,1.62,25.83,3.65,4.59
1144,17,오후 6:09:35.4,2.76,21.29,4.17,3.08
1145,17,오후 6:09:40.4,4.0,22.06,1.97,3.95
1146,17,오후 6:09:45.4,1.95,21.04,3.21,4.67
1147,17,오후 6:09:50.4,2.81,25.51,3.32,4.13
1148,17,오후 6:09:55.4,1.9,21.81,3.76,3.04
1149,17,오후 6:10:00.4,1.76,21.37,3.58,4.77
1150,17,오후 6:10:05.4,2.62,23.72,3.32,3.36
1151,17,오후 6:10:10.4,2.12,27.9,4.37,3.14
1152,17,오후 6:10:15.4,2.27,24.93,3.97,3.43
1153,17,오후 6:10:20.4,2.05,25.68,3.77,4.71
1154,17,오후 6:10:25.4,2.85,26.4,3.19,4.36
1155,17,오후 6:10:30.4,1.67,23.97,3.33,4.1
1156,17,오후 6:10:35.4,2.38,27.1,3.73,4.27
1157,17,오후 6:10:40.4,2.38,24.79,3.14,4.02
1158,17,오후 6:10:45.4,2.22,27.5,3.88,4.77
1159,17,오후 6:10:50.4,2.8,22.51,3.43,3.96
1160,17,오후 6:10:55.4,2.6,22.25,4.39,3.57
1161,17,오후 6:11:00.4,1.51,27.26,3.52,4.55
1162,17,오후 6:11:05.4,2.92,27.89,3.53,4.72
1163,17,오후 6:11:10.5,1.96,24.92,4.15,3.07
1164,17,오후 6:11:15.5,1.73,21.81,3.88,3.85
1165,17,오후 6:11:20.5,1.65,24.07,3.74,3.47
1166,17,오후 6:11:25.5,2.27,27.19,3.35,3.35
1167,17,오후 6:11:30.5,2.65,22.79,3.84,4.75
1168,17,오후 6:11:35.5,2.69,23.99,4.32,3.52
1169,17,오후 6:11:40.5,2.09,25.11,3.04,4.35
1170,17,오후 6:11:45.5,1.78,21.43,3.86,3.64
1171,17,오후 6:11:50.5,2.24,27.59,3.26,3.3
1172,17,오후 6:11:55.5,2.26,25.75,3.62,3.42
1173,17,오후 6:12:00.5,2.7,25.18,4.38,3.6
1174,18,오후 6:12:26.9,2.01,24.99,4.09,4.72
1175,18,오후 6:12:32.0,2.29,22.14,3.85,3.33
1176,18,오후 6:12:37.0,2.24,24.52,4.12,4.06
1177,18,오후 6:12:42.0,2.2,23.5,3.42,3.64
1178,18,오후 6:12:47.0,1.76,25.73,3.45,4.88
1179,18,오후 6:12:52.0,2.72,24.66,3.72,4.53
1180,18,오후 6:12:57.0,1.93,23.66,3.39,4.81
1181,18,오후 6:13:02.0,2.46,21.55,4.43,3.04
1182,18,오후 6:13:07.0,2.35,27.25,3.42,4.56
1183,18,오후 6:13:12.0,2.6,24.54,4.06,4.36
1184,18,오후 6:13:17.0,1.77,23.48,4.16,4.43
1185,18,오후 6:13:22.0,1.89,26.87,3.8,4.29
1186,18,오후 6:13:27.0,2.21,27.06,3.03,3.13
1187,18,오후 6:13:32.0,1.74,23.8,3.78,3.52
